Time(s)  1ch(mV)
0.000000    0.07
0.000000    0.08
0.000000    0.07
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.08
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.08
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.10
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.08
0.000000    0.07
0.000000    0.07
0.000000    0.08
0.000000    0.08
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.08
0.000000    0.07
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.08
0.000000    0.07
0.000000    0.07
0.000000    0.08
0.000000    0.09
0.000000    0.08
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.12
0.000000    0.13
0.000000    0.13
0.000000    0.14
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.14
0.000000    0.15
0.000000    0.16
0.000000    0.18
0.000000    0.19
0.000000    0.20
0.000000    0.20
0.000000    0.19
0.000000    0.18
0.000000    0.17
0.000000    0.18
0.000000    0.18
0.000000    0.18
0.000000    0.18
0.000000    0.19
0.000000    0.20
0.000000    0.20
0.000000    0.21
0.000000    0.23
0.000000    0.25
0.000000    0.26
0.000000    0.28
0.000000    0.28
0.000000    0.29
0.000000    0.29
0.000000    0.28
0.000000    0.28
0.000000    0.28
0.000000    0.26
0.000000    0.26
0.000000    0.25
0.000000    0.25
0.000000    0.25
0.000000    0.26
0.000000    0.26
0.000000    0.25
0.000000    0.25
0.000000    0.24
0.000000    0.23
0.000000    0.23
0.000000    0.22
0.000000    0.21
0.000000    0.21
0.000000    0.21
0.000000    0.19
0.000000    0.17
0.000000    0.16
0.000000    0.15
0.000000    0.14
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.12
0.000000    0.12
0.000000    0.11
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.07
0.000000    0.07
0.000000    0.06
0.000000    0.06
0.000000    0.06
0.000000    0.06
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.06
0.000000    0.05
0.000000    0.05
0.000000    0.06
0.000000    0.06
0.000000    0.07
0.000000    0.08
0.000000    0.08
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.08
0.000000    0.08
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.06
0.000000    0.06
0.000000    0.05
0.000000    0.04
0.000000    0.04
0.000000    0.04
0.000000    0.05
0.000000    0.04
0.000000    0.04
0.000000    0.03
0.000000    0.03
0.000000    0.03
0.000000    0.02
0.000000    0.02
0.000000    0.01
0.000000    0.02
0.000000    0.04
0.000000    0.06
0.000000    0.09
0.000000    0.13
0.000000    0.17
0.000000    0.22
0.000000    0.28
0.000000    0.35
0.000000    0.41
0.000000    0.47
0.000000    0.53
0.000000    0.61
0.000000    0.68
0.000000    0.74
0.000000    0.81
0.000000    0.88
0.000000    0.95
0.000000    1.02
0.000000    1.09
0.000000    1.15
0.000000    1.19
0.000000    1.20
0.000000    1.18
0.000000    1.11
0.000000    1.00
0.000000    0.88
0.000000    0.78
0.000000    0.68
0.000000    0.58
0.000000    0.48
0.000000    0.41
0.000000    0.35
0.000000    0.31
0.000000    0.29
0.000000    0.27
0.000000    0.27
0.000000    0.27
0.000000    0.26
0.000000    0.21
0.000000    0.15
0.000000    0.07
0.000000   -0.01
0.000000   -0.08
0.000000   -0.14
0.000000   -0.19
0.000000   -0.22
0.000000   -0.23
0.000000   -0.23
0.000000   -0.20
0.000000   -0.17
0.000000   -0.14
0.000000   -0.11
0.000000   -0.08
0.000000   -0.05
0.000000   -0.03
0.000000   -0.01
0.000000    0.01
0.000000    0.03
0.000000    0.04
0.000000    0.05
0.000000    0.06
0.000000    0.06
0.000000    0.06
0.000000    0.05
0.000000    0.05
0.000000    0.04
0.000000    0.04
0.000000    0.04
0.000000    0.04
0.000000    0.04
0.000000    0.04
0.000000    0.05
0.000000    0.05
0.000000    0.06
0.000000    0.07
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.06
0.000000    0.06
0.000000    0.05
0.000000    0.04
0.000000    0.04
0.000000    0.04
0.000000    0.04
0.000000    0.05
0.000000    0.06
0.000000    0.06
0.000000    0.06
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.06
0.000000    0.06
0.000000    0.06
0.000000    0.06
0.000000    0.06
0.000000    0.05
0.000000    0.05
0.000000    0.06
0.000000    0.06
0.000000    0.06
0.000000    0.06
0.000000    0.07
0.000000    0.07
0.000000    0.06
0.000000    0.06
0.000000    0.06
0.000000    0.06
0.000000    0.07
0.000000    0.07
0.000000    0.08
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.08
0.000000    0.08
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.11
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.12
0.000000    0.12
0.000000    0.13
0.000000    0.13
0.000000    0.12
0.000000    0.12
0.000000    0.13
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.13
0.000000    0.14
0.000000    0.15
0.000000    0.16
0.000000    0.16
0.000000    0.15
0.000000    0.15
0.000000    0.15
0.000000    0.15
0.000000    0.16
0.000000    0.17
0.000000    0.17
0.000000    0.18
0.000000    0.18
0.000000    0.17
0.000000    0.17
0.000000    0.17
0.000000    0.17
0.000000    0.17
0.000000    0.17
0.000000    0.16
0.000000    0.15
0.000000    0.15
0.000000    0.14
0.000000    0.15
0.000000    0.16
0.000000    0.17
0.000000    0.17
0.000000    0.18
0.000000    0.19
0.000000    0.20
0.000000    0.20
0.000000    0.21
0.000000    0.20
0.000000    0.19
0.000000    0.19
0.000000    0.19
0.000000    0.19
0.000000    0.19
0.000000    0.20
0.000000    0.20
0.000000    0.19
0.000000    0.18
0.000000    0.18
0.000000    0.18
0.000000    0.18
0.000000    0.17
0.000000    0.17
0.000000    0.17
0.000000    0.17
0.000000    0.17
0.000000    0.17
0.000000    0.17
0.000000    0.16
0.000000    0.15
0.000000    0.15
0.000000    0.15
0.000000    0.15
0.000000    0.15
0.000000    0.15
0.000000    0.16
0.000000    0.16
0.000000    0.16
0.000000    0.17
0.000000    0.16
0.000000    0.16
0.000000    0.17
0.000000    0.16
0.000000    0.15
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.15
0.000000    0.16
0.000000    0.16
0.000000    0.16
0.000000    0.16
0.000000    0.15
0.000000    0.15
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.15
0.000000    0.15
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.15
0.000000    0.14
0.000000    0.13
0.000000    0.12
0.000000    0.11
0.000000    0.11
0.000000    0.12
0.000000    0.12
0.000000    0.13
0.000000    0.13
0.000000    0.14
0.000000    0.13
0.000000    0.13
0.000000    0.12
0.000000    0.13
0.000000    0.14
0.000000    0.14
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.12
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.09
0.000000    0.08
0.000000    0.09
0.000000    0.08
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.09
0.000000    0.09
0.000000    0.08
0.000000    0.09
0.000000    0.11
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.08
0.000000    0.08
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.12
0.000000    0.12
0.000000    0.13
0.000000    0.13
0.000000    0.14
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.13
0.000000    0.13
0.000000    0.12
0.000000    0.13
0.000000    0.15
0.000000    0.16
0.000000    0.16
0.000000    0.15
0.000000    0.14
0.000000    0.13
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.15
0.000000    0.15
0.000000    0.14
0.000000    0.13
0.000000    0.12
0.000000    0.12
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.12
0.000000    0.12
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.08
0.000000    0.07
0.000000    0.07
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.08
0.000000    0.07
0.000000    0.07
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.08
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.06
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.08
0.000000    0.08
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.08
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.11
0.000000    0.12
0.000000    0.12
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.14
0.000000    0.14
0.000000    0.13
0.000000    0.13
0.000000    0.12
0.000000    0.13
0.000000    0.14
0.000000    0.14
0.000000    0.15
0.000000    0.16
0.000000    0.18
0.000000    0.19
0.000000    0.21
0.000000    0.21
0.000000    0.21
0.000000    0.22
0.000000    0.22
0.000000    0.21
0.000000    0.22
0.000000    0.22
0.000000    0.23
0.000000    0.24
0.000000    0.25
0.000000    0.25
0.000000    0.24
0.000000    0.24
0.000000    0.23
0.000000    0.23
0.000000    0.22
0.000000    0.22
0.000000    0.22
0.000000    0.22
0.000000    0.23
0.000000    0.23
0.000000    0.23
0.000000    0.23
0.000000    0.24
0.000000    0.23
0.000000    0.23
0.000000    0.22
0.000000    0.21
0.000000    0.21
0.000000    0.22
0.000000    0.21
0.000000    0.20
0.000000    0.19
0.000000    0.17
0.000000    0.16
0.000000    0.14
0.000000    0.12
0.000000    0.12
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.08
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.08
0.000000    0.07
0.000000    0.08
0.000000    0.08
0.000000    0.07
0.000000    0.07
0.000000    0.06
0.000000    0.06
0.000000    0.07
0.000000    0.08
0.000000    0.07
0.000000    0.06
0.000000    0.06
0.000000    0.06
0.000000    0.05
0.000000    0.05
0.000000    0.05
0.000000    0.05
0.000000    0.04
0.000000    0.04
0.000000    0.03
0.000000    0.03
0.000000    0.02
0.000000    0.02
0.000000    0.02
0.000000    0.03
0.000000    0.04
0.000000    0.05
0.000000    0.05
0.000000    0.05
0.000000    0.05
0.000000    0.05
0.000000    0.05
0.000000    0.05
0.000000    0.05
0.000000    0.04
0.000000    0.04
0.000000    0.03
0.000000    0.03
0.000000    0.03
0.000000    0.03
0.000000    0.03
0.000000    0.03
0.000000    0.03
0.000000    0.02
0.000000    0.01
0.000000    0.01
0.000000    0.01
0.000000    0.01
0.000000    0.01
0.000000    0.00
0.000000    0.00
0.000000    0.00
0.000000    0.01
0.000000    0.02
0.000000    0.03
0.000000    0.05
0.000000    0.09
0.000000    0.13
0.000000    0.18
0.000000    0.22
0.000000    0.28
0.000000    0.34
0.000000    0.41
0.000000    0.47
0.000000    0.52
0.000000    0.59
0.000000    0.65
0.000000    0.72
0.000000    0.78
0.000000    0.85
0.000000    0.93
0.000000    1.02
0.000000    1.11
0.000000    1.18
0.000000    1.23
0.000000    1.25
0.000000    1.22
0.000000    1.14
0.000000    1.02
0.000000    0.90
0.000000    0.78
0.000000    0.68
0.000000    0.58
0.000000    0.49
0.000000    0.41
0.000000    0.34
0.000000    0.29
0.000000    0.26
0.000000    0.24
0.000000    0.22
0.000000    0.20
0.000000    0.17
0.000000    0.12
0.000000    0.06
0.000000   -0.01
0.000000   -0.08
0.000000   -0.15
0.000000   -0.20
0.000000   -0.23
0.000000   -0.25
0.000000   -0.25
0.000000   -0.24
0.000000   -0.22
0.000000   -0.19
0.000000   -0.15
0.000000   -0.11
0.000000   -0.08
0.000000   -0.06
0.000000   -0.04
0.000000   -0.02
0.000000   -0.01
0.000000    0.00
0.000000    0.00
0.000000    0.01
0.000000    0.02
0.000000    0.02
0.000000    0.03
0.000000    0.03
0.000000    0.04
0.000000    0.03
0.000000    0.03
0.000000    0.02
0.000000    0.01
0.000000    0.01
0.000000    0.02
0.000000    0.02
0.000000    0.02
0.000000    0.03
0.000000    0.03
0.000000    0.03
0.000000    0.04
0.000000    0.04
0.000000    0.04
0.000000    0.04
0.000000    0.04
0.000000    0.05
0.000000    0.05
0.000000    0.04
0.000000    0.04
0.000000    0.04
0.000000    0.05
0.000000    0.05
0.000000    0.04
0.000000    0.04
0.000000    0.04
0.000000    0.03
0.000000    0.03
0.000000    0.03
0.000000    0.02
0.000000    0.02
0.000000    0.03
0.000000    0.04
0.000000    0.04
0.000000    0.04
0.000000    0.04
0.000000    0.04
0.000000    0.04
0.000000    0.04
0.000000    0.05
0.000000    0.05
0.000000    0.05
0.000000    0.05
0.000000    0.06
0.000000    0.06
0.000000    0.06
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.06
0.000000    0.05
0.000000    0.04
0.000000    0.03
0.000000    0.03
0.000000    0.05
0.000000    0.04
0.000000    0.04
0.000000    0.05
0.000000    0.04
0.000000    0.05
0.000000    0.05
0.000000    0.04
0.000000    0.05
0.000000    0.06
0.000000    0.07
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.12
0.000000    0.13
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.15
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.14
0.000000    0.15
0.000000    0.16
0.000000    0.17
0.000000    0.17
0.000000    0.17
0.000000    0.16
0.000000    0.16
0.000000    0.17
0.000000    0.18
0.000000    0.19
0.000000    0.19
0.000000    0.18
0.000000    0.17
0.000000    0.17
0.000000    0.17
0.000000    0.17
0.000000    0.18
0.000000    0.18
0.000000    0.18
0.000000    0.18
0.000000    0.18
0.000000    0.17
0.000000    0.17
0.000000    0.17
0.000000    0.16
0.000000    0.16
0.000000    0.16
0.000000    0.16
0.000000    0.17
0.000000    0.17
0.000000    0.18
0.000000    0.18
0.000000    0.18
0.000000    0.18
0.000000    0.18
0.000000    0.18
0.000000    0.17
0.000000    0.16
0.000000    0.16
0.000000    0.16
0.000000    0.16
0.000000    0.15
0.000000    0.15
0.000000    0.16
0.000000    0.17
0.000000    0.17
0.000000    0.17
0.000000    0.18
0.000000    0.18
0.000000    0.19
0.000000    0.19
0.000000    0.19
0.000000    0.19
0.000000    0.18
0.000000    0.17
0.000000    0.17
0.000000    0.17
0.000000    0.17
0.000000    0.16
0.000000    0.15
0.000000    0.16
0.000000    0.15
0.000000    0.15
0.000000    0.16
0.000000    0.16
0.000000    0.16
0.000000    0.15
0.000000    0.15
0.000000    0.15
0.000000    0.14
0.000000    0.14
0.000000    0.13
0.000000    0.12
0.000000    0.12
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.08
0.000000    0.08
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.08
0.000000    0.08
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.08
0.000000    0.08
0.000000    0.07
0.000000    0.07
0.000000    0.07
0.000000    0.08
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.07
0.000000    0.07
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.08
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.09
0.000000    0.08
0.000000    0.07
0.000000    0.08
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.08
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.11
0.000000    0.12
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.14
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.13
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.13
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.13
0.000000    0.13
0.000000    0.12
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.13
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.13
0.000000    0.13
0.000000    0.12
0.000000    0.11
0.000000    0.09
0.000000    0.11
0.000000    0.12
0.000000    0.12
0.000000    0.13
0.000000    0.13
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.12
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.12
0.000000    0.12
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.08
0.000000    0.08
0.000000    0.09
0.000000    0.10
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.12
0.000000    0.12
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.12
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.12
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.11
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.12
0.000000    0.13
0.000000    0.14
0.000000    0.13
0.000000    0.12
0.000000    0.12
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.08
0.000000    0.08
0.000000    0.09
0.000000    0.10
0.000000    0.11
0.000000    0.12
0.000000    0.13
0.000000    0.14
0.000000    0.14
0.000000    0.13
0.000000    0.12
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.08
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.09
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.10
0.000000    0.11
0.000000    0.11
0.000000    0.11
0.000000    0.10
0.000000    0.09
0.000000    0.09
0.000000    0.08
0.000000    0.08
0.000000    0.09
0.000000    0.10
0.000000    0.11
0.000000    0.12
0.000000    0.12
0.000000    0.12
0.000000    0.13
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.14
0.000000    0.15
0.000000    0.16
0.000000    0.16
0.000000    0.16
0.000000    0.17
0.000000    0.19
0.000000    0.20
0.000000    0.20
0.000000    0.21
0.000000    0.22
0.000000    0.22
0.000000    0.23
0.000000    0.23
0.000000    0.23
0.000000    0.24
0.000000    0.25
0.000000    0.26
0.000000    0.27
0.000000    0.27
0.000000    0.27
0.000000    0.26
0.000000    0.26
0.000000    0.26
0.000000    0.26
0.000000    0.25
0.000000    0.24
0.000000    0.24
0.000000    0.24
0.000000    0.25
0.000000    0.25
0.000000    0.25
0.000000    0.25
0.000000    0.24
0.000000    0.23
0.000000    0.22
0.000000    0.21
0.000000    0.21
0.000000    0.19
0.000000    0.18
0.000000    0.17
0.000000    0.17
0.000000    0.17
0.000000    0.17
0.000000    0.16
0.000000    0.16
0.000000    0.16
0.000000    0.15
0.000000    0.14
0.000000    0.13
0.000000    0.13
0.000000    0.12
0.000000    0.11
0.000000    0.10
0.000000    0.11
0.000000    0.10
