Time(s)  1ch(mV)
12.882500   -0.05
12.883750   -0.06
12.885000   -0.06
12.886250   -0.05
12.887500   -0.05
12.888750   -0.05
12.890000   -0.05
12.891250   -0.06
12.892500   -0.06
12.893750   -0.06
12.895000   -0.06
12.896250   -0.05
12.897500   -0.05
12.898750   -0.06
12.900000   -0.06
12.901250   -0.05
12.902500   -0.05
12.903750   -0.05
12.905000   -0.05
12.906250   -0.06
12.907500   -0.06
12.908750   -0.06
12.910000   -0.06
12.911250   -0.06
12.912500   -0.06
12.913750   -0.06
12.915000   -0.06
12.916250   -0.06
12.917500   -0.05
12.918750   -0.05
12.920000   -0.04
12.921250   -0.04
12.922500   -0.04
12.923750   -0.05
12.925000   -0.04
12.926250   -0.05
12.927500   -0.05
12.928750   -0.06
12.930000   -0.05
12.931250   -0.06
12.932500   -0.07
12.933750   -0.07
12.935000   -0.06
12.936250   -0.05
12.937500   -0.04
12.938750   -0.04
12.940000   -0.03
12.941250   -0.04
12.942500   -0.04
12.943750   -0.04
12.945000   -0.04
12.946250   -0.04
12.947500   -0.05
12.948750   -0.05
12.950000   -0.04
12.951250   -0.04
12.952500   -0.04
12.953750   -0.05
12.955000   -0.06
12.956250   -0.05
12.957500   -0.05
12.958750   -0.05
12.960000   -0.05
12.961250   -0.04
12.962500   -0.04
12.963750   -0.04
12.965000   -0.04
12.966250   -0.04
12.967500   -0.05
12.968750   -0.05
12.970000   -0.05
12.971250   -0.05
12.972500   -0.05
12.973750   -0.05
12.975000   -0.05
12.976250   -0.05
12.977500   -0.04
12.978750   -0.04
12.980000   -0.04
12.981250   -0.04
12.982500   -0.04
12.983750   -0.04
12.985000   -0.04
12.986250   -0.04
12.987500   -0.05
12.988750   -0.05
12.990000   -0.06
12.991250   -0.06
12.992500   -0.05
12.993750   -0.05
12.995000   -0.05
12.996250   -0.05
12.997500   -0.05
12.998750   -0.05
13.000000   -0.04
13.001250   -0.03
13.002500   -0.04
13.003750   -0.03
13.005000   -0.03
13.006250   -0.03
13.007500   -0.04
13.008750   -0.04
13.010000   -0.04
13.011250   -0.03
13.012500   -0.03
13.013750   -0.04
13.015000   -0.05
13.016250   -0.04
13.017500   -0.04
13.018750   -0.04
13.020000   -0.04
13.021250   -0.04
13.022500   -0.03
13.023750   -0.03
13.025000   -0.03
13.026250   -0.03
13.027500   -0.04
13.028750   -0.05
13.030000   -0.05
13.031250   -0.05
13.032500   -0.04
13.033750   -0.05
13.035000   -0.05
13.036250   -0.05
13.037500   -0.04
13.038750   -0.04
13.040000   -0.04
13.041250   -0.03
13.042500   -0.03
13.043750   -0.03
13.045000   -0.03
13.046250   -0.04
13.047500   -0.04
13.048750   -0.05
13.050000   -0.05
13.051250   -0.05
13.052500   -0.05
13.053750   -0.04
13.055000   -0.03
13.056250   -0.04
13.057500   -0.03
13.058750   -0.03
13.060000   -0.03
13.061250   -0.02
13.062500   -0.03
13.063750   -0.03
13.065000   -0.03
13.066250   -0.04
13.067500   -0.04
13.068750   -0.04
13.070000   -0.04
13.071250   -0.04
13.072500   -0.04
13.073750   -0.03
13.075000   -0.04
13.076250   -0.04
13.077500   -0.04
13.078750   -0.04
13.080000   -0.04
13.081250   -0.04
13.082500   -0.04
13.083750   -0.04
13.085000   -0.03
13.086250   -0.03
13.087500   -0.02
13.088750   -0.03
13.090000   -0.03
13.091250   -0.03
13.092500   -0.04
13.093750   -0.03
13.095000   -0.04
13.096250   -0.04
13.097500   -0.04
13.098750   -0.04
13.100000   -0.03
13.101250   -0.03
13.102500   -0.03
13.103750   -0.03
13.105000   -0.03
13.106250   -0.03
13.107500   -0.03
13.108750   -0.03
13.110000   -0.03
13.111250   -0.04
13.112500   -0.04
13.113750   -0.04
13.115000   -0.04
13.116250   -0.04
13.117500   -0.04
13.118750   -0.04
13.120000   -0.03
13.121250   -0.04
13.122500   -0.04
13.123750   -0.04
13.125000   -0.04
13.126250   -0.04
13.127500   -0.05
13.128750   -0.05
13.130000   -0.05
13.131250   -0.05
13.132500   -0.05
13.133750   -0.05
13.135000   -0.05
13.136250   -0.04
13.137500   -0.04
13.138750   -0.04
13.140000   -0.04
13.141250   -0.05
13.142500   -0.05
13.143750   -0.05
13.145000   -0.05
13.146250   -0.05
13.147500   -0.05
13.148750   -0.05
13.150000   -0.04
13.151250   -0.05
13.152500   -0.05
13.153750   -0.04
13.155000   -0.04
13.156250   -0.04
13.157500   -0.04
13.158750   -0.04
13.160000   -0.04
13.161250   -0.04
13.162500   -0.04
13.163750   -0.03
13.165000   -0.03
13.166250   -0.03
13.167500   -0.04
13.168750   -0.04
13.170000   -0.04
13.171250   -0.05
13.172500   -0.05
13.173750   -0.05
13.175000   -0.05
13.176250   -0.05
13.177500   -0.05
13.178750   -0.04
13.180000   -0.03
13.181250   -0.03
13.182500   -0.03
13.183750   -0.03
13.185000   -0.03
13.186250   -0.03
13.187500   -0.04
13.188750   -0.04
13.190000   -0.04
13.191250   -0.04
13.192500   -0.04
13.193750   -0.04
13.195000   -0.04
13.196250   -0.03
13.197500   -0.03
13.198750   -0.02
13.200000   -0.03
13.201250   -0.04
13.202500   -0.04
13.203750   -0.03
13.205000   -0.04
13.206250   -0.03
13.207500   -0.03
13.208750   -0.03
13.210000   -0.02
13.211250   -0.02
13.212500   -0.02
13.213750   -0.02
13.215000   -0.02
13.216250   -0.02
13.217500   -0.01
13.218750   -0.00
13.220000   -0.00
13.221250    0.00
13.222500    0.01
13.223750    0.01
13.225000    0.02
13.226250    0.02
13.227500    0.02
13.228750    0.01
13.230000    0.02
13.231250    0.02
13.232500    0.03
13.233750    0.03
13.235000    0.03
13.236250    0.03
13.237500    0.03
13.238750    0.03
13.240000    0.02
13.241250    0.02
13.242500    0.02
13.243750    0.02
13.245000    0.02
13.246250    0.02
13.247500    0.01
13.248750    0.00
13.250000    0.00
13.251250    0.00
13.252500    0.00
13.253750    0.00
13.255000   -0.01
13.256250   -0.01
13.257500   -0.01
13.258750   -0.01
13.260000   -0.01
13.261250   -0.01
13.262500   -0.01
13.263750   -0.02
13.265000   -0.02
13.266250   -0.03
13.267500   -0.03
13.268750   -0.04
13.270000   -0.04
13.271250   -0.03
13.272500   -0.03
13.273750   -0.03
13.275000   -0.03
13.276250   -0.03
13.277500   -0.02
13.278750   -0.02
13.280000   -0.02
13.281250   -0.02
13.282500   -0.02
13.283750   -0.02
13.285000   -0.02
13.286250   -0.02
13.287500   -0.02
13.288750   -0.02
13.290000   -0.02
13.291250   -0.03
13.292500   -0.03
13.293750   -0.03
13.295000   -0.03
13.296250   -0.04
13.297500   -0.04
13.298750   -0.03
13.300000   -0.03
13.301250   -0.02
13.302500   -0.01
13.303750   -0.01
13.305000   -0.02
13.306250   -0.02
13.307500   -0.03
13.308750   -0.03
13.310000   -0.03
13.311250   -0.04
13.312500   -0.04
13.313750   -0.04
13.315000   -0.04
13.316250   -0.04
13.317500   -0.04
13.318750   -0.04
13.320000   -0.04
13.321250   -0.04
13.322500   -0.03
13.323750   -0.03
13.325000   -0.03
13.326250   -0.02
13.327500   -0.03
13.328750   -0.03
13.330000   -0.03
13.331250   -0.02
13.332500   -0.02
13.333750   -0.02
13.335000   -0.01
13.336250   -0.00
13.337500    0.00
13.338750    0.02
13.340000    0.04
13.341250    0.06
13.342500    0.09
13.343750    0.12
13.345000    0.15
13.346250    0.18
13.347500    0.21
13.348750    0.25
13.350000    0.29
13.351250    0.31
13.352500    0.32
13.353750    0.32
13.355000    0.29
13.356250    0.27
13.357500    0.25
13.358750    0.22
13.360000    0.19
13.361250    0.16
13.362500    0.13
13.363750    0.11
13.365000    0.08
13.366250    0.04
13.367500    0.00
13.368750   -0.05
13.370000   -0.09
13.371250   -0.14
13.372500   -0.17
13.373750   -0.20
13.375000   -0.22
13.376250   -0.22
13.377500   -0.22
13.378750   -0.21
13.380000   -0.20
13.381250   -0.19
13.382500   -0.18
13.383750   -0.17
13.385000   -0.16
13.386250   -0.15
13.387500   -0.14
13.388750   -0.14
13.390000   -0.13
13.391250   -0.12
13.392500   -0.11
13.393750   -0.10
13.395000   -0.08
13.396250   -0.07
13.397500   -0.06
13.398750   -0.04
13.400000   -0.03
13.401250   -0.01
13.402500    0.00
13.403750    0.00
13.405000    0.01
13.406250    0.01
13.407500    0.01
13.408750    0.00
13.410000    0.00
13.411250    0.00
13.412500    0.00
13.413750   -0.00
13.415000    0.00
13.416250    0.00
13.417500    0.00
13.418750    0.01
13.420000    0.02
13.421250    0.01
13.422500    0.01
13.423750    0.01
13.425000    0.01
13.426250    0.01
13.427500    0.00
13.428750    0.01
13.430000    0.01
13.431250    0.01
13.432500    0.01
13.433750    0.01
13.435000    0.01
13.436250    0.01
13.437500    0.02
13.438750    0.03
13.440000    0.03
13.441250    0.03
13.442500    0.03
13.443750    0.03
13.445000    0.03
13.446250    0.03
13.447500    0.04
13.448750    0.03
13.450000    0.03
13.451250    0.03
13.452500    0.04
13.453750    0.04
13.455000    0.04
13.456250    0.04
13.457500    0.04
13.458750    0.04
13.460000    0.04
13.461250    0.05
13.462500    0.06
13.463750    0.06
13.465000    0.06
13.466250    0.05
13.467500    0.05
13.468750    0.05
13.470000    0.05
13.471250    0.05
13.472500    0.05
13.473750    0.05
13.475000    0.05
13.476250    0.06
13.477500    0.06
13.478750    0.06
13.480000    0.06
13.481250    0.07
13.482500    0.07
13.483750    0.07
13.485000    0.07
13.486250    0.08
13.487500    0.07
13.488750    0.07
13.490000    0.07
13.491250    0.06
13.492500    0.07
13.493750    0.08
13.495000    0.08
13.496250    0.08
13.497500    0.08
13.498750    0.08
13.500000    0.08
13.501250    0.08
13.502500    0.09
13.503750    0.09
13.505000    0.09
13.506250    0.10
13.507500    0.10
13.508750    0.10
13.510000    0.10
13.511250    0.10
13.512500    0.10
13.513750    0.10
13.515000    0.10
13.516250    0.10
13.517500    0.11
13.518750    0.11
13.520000    0.12
13.521250    0.12
13.522500    0.13
13.523750    0.14
13.525000    0.14
13.526250    0.14
13.527500    0.14
13.528750    0.15
13.530000    0.16
13.531250    0.16
13.532500    0.17
13.533750    0.17
13.535000    0.17
13.536250    0.18
13.537500    0.18
13.538750    0.19
13.540000    0.20
13.541250    0.21
13.542500    0.22
13.543750    0.22
13.545000    0.23
13.546250    0.22
13.547500    0.22
13.548750    0.23
13.550000    0.24
13.551250    0.24
13.552500    0.25
13.553750    0.24
13.555000    0.25
13.556250    0.26
13.557500    0.26
13.558750    0.27
13.560000    0.28
13.561250    0.29
13.562500    0.29
13.563750    0.30
13.565000    0.30
13.566250    0.30
13.567500    0.30
13.568750    0.29
13.570000    0.29
13.571250    0.30
13.572500    0.30
13.573750    0.31
13.575000    0.31
13.576250    0.31
13.577500    0.31
13.578750    0.31
13.580000    0.32
13.581250    0.32
13.582500    0.32
13.583750    0.32
13.585000    0.32
13.586250    0.32
13.587500    0.32
13.588750    0.31
13.590000    0.31
13.591250    0.30
13.592500    0.29
13.593750    0.29
13.595000    0.28
13.596250    0.28
13.597500    0.27
13.598750    0.27
13.600000    0.26
13.601250    0.25
13.602500    0.24
13.603750    0.23
13.605000    0.23
13.606250    0.22
13.607500    0.21
13.608750    0.20
13.610000    0.19
13.611250    0.17
13.612500    0.15
13.613750    0.15
13.615000    0.14
13.616250    0.14
13.617500    0.13
13.618750    0.12
13.620000    0.11
13.621250    0.11
13.622500    0.10
13.623750    0.10
13.625000    0.10
13.626250    0.09
13.627500    0.08
13.628750    0.07
13.630000    0.06
13.631250    0.05
13.632500    0.05
13.633750    0.04
13.635000    0.04
13.636250    0.04
13.637500    0.03
13.638750    0.03
13.640000    0.03
13.641250    0.02
13.642500    0.03
13.643750    0.03
13.645000    0.03
13.646250    0.03
13.647500    0.02
13.648750    0.01
13.650000    0.00
13.651250   -0.00
13.652500   -0.00
13.653750   -0.00
13.655000   -0.01
13.656250   -0.01
13.657500   -0.01
13.658750   -0.00
13.660000   -0.00
13.661250    0.00
13.662500   -0.00
13.663750   -0.01
13.665000   -0.00
13.666250   -0.01
13.667500   -0.00
13.668750   -0.00
13.670000   -0.01
13.671250   -0.01
13.672500   -0.01
13.673750   -0.01
13.675000   -0.01
13.676250   -0.01
13.677500   -0.01
13.678750   -0.01
13.680000   -0.01
13.681250   -0.01
13.682500   -0.01
13.683750   -0.01
13.685000   -0.01
13.686250   -0.01
13.687500   -0.01
13.688750   -0.02
13.690000   -0.02
13.691250   -0.02
13.692500   -0.02
13.693750   -0.01
13.695000   -0.02
13.696250   -0.02
13.697500   -0.03
13.698750   -0.03
13.700000   -0.03
13.701250   -0.02
13.702500   -0.02
13.703750   -0.02
13.705000   -0.01
13.706250   -0.01
13.707500   -0.01
13.708750   -0.02
13.710000   -0.02
13.711250   -0.01
13.712500   -0.01
13.713750   -0.02
13.715000   -0.03
13.716250   -0.03
13.717500   -0.02
13.718750   -0.02
13.720000   -0.02
13.721250   -0.01
13.722500   -0.00
13.723750    0.00
13.725000    0.00
13.726250    0.00
13.727500   -0.00
13.728750   -0.00
13.730000   -0.01
13.731250   -0.01
13.732500   -0.01
13.733750   -0.01
13.735000   -0.01
13.736250   -0.01
13.737500   -0.02
13.738750   -0.02
13.740000   -0.00
13.741250    0.00
13.742500    0.01
13.743750    0.02
13.745000    0.02
13.746250    0.01
13.747500    0.00
13.748750    0.00
13.750000    0.00
13.751250    0.00
13.752500   -0.00
13.753750   -0.00
13.755000   -0.00
13.756250   -0.00
13.757500    0.00
13.758750    0.00
13.760000    0.01
13.761250    0.01
13.762500    0.01
13.763750    0.01
13.765000    0.00
13.766250   -0.00
13.767500    0.00
13.768750    0.00
13.770000    0.01
13.771250    0.00
13.772500    0.01
13.773750    0.01
13.775000    0.00
13.776250    0.00
13.777500    0.01
13.778750    0.01
13.780000    0.01
13.781250    0.01
13.782500    0.01
13.783750    0.01
13.785000    0.01
13.786250    0.01
13.787500    0.01
13.788750    0.01
13.790000    0.01
13.791250    0.00
13.792500    0.00
13.793750    0.00
13.795000    0.01
13.796250    0.01
13.797500    0.00
13.798750    0.01
13.800000    0.01
13.801250    0.01
13.802500    0.01
13.803750    0.01
13.805000    0.01
13.806250    0.01
13.807500    0.01
13.808750    0.01
13.810000    0.00
13.811250    0.00
13.812500    0.00
13.813750    0.00
13.815000   -0.00
13.816250    0.00
13.817500    0.01
13.818750    0.00
13.820000    0.01
13.821250    0.02
13.822500    0.02
13.823750    0.01
13.825000    0.00
13.826250    0.00
13.827500    0.00
13.828750   -0.00
13.830000    0.00
13.831250    0.00
13.832500   -0.00
13.833750   -0.01
13.835000   -0.01
13.836250   -0.02
13.837500   -0.01
13.838750   -0.01
13.840000   -0.01
13.841250   -0.01
13.842500   -0.01
13.843750   -0.00
13.845000    0.00
13.846250   -0.00
13.847500   -0.01
13.848750   -0.01
13.850000   -0.01
13.851250   -0.01
13.852500   -0.01
13.853750   -0.01
13.855000   -0.00
13.856250   -0.01
13.857500   -0.01
13.858750   -0.00
13.860000   -0.00
13.861250    0.00
13.862500    0.01
13.863750    0.01
13.865000    0.00
13.866250   -0.00
13.867500    0.00
13.868750   -0.00
13.870000   -0.01
13.871250   -0.01
13.872500   -0.00
13.873750   -0.01
13.875000   -0.01
13.876250   -0.02
13.877500   -0.01
13.878750   -0.01
13.880000   -0.00
13.881250    0.00
13.882500    0.00
13.883750   -0.01
13.885000   -0.01
13.886250   -0.01
13.887500   -0.01
13.888750   -0.01
13.890000   -0.01
13.891250   -0.01
13.892500   -0.01
13.893750   -0.01
13.895000   -0.02
13.896250   -0.01
13.897500   -0.01
13.898750   -0.01
13.900000   -0.01
13.901250   -0.00
13.902500   -0.01
13.903750   -0.01
13.905000   -0.01
13.906250   -0.01
13.907500   -0.01
13.908750   -0.01
13.910000    0.00
13.911250    0.01
13.912500    0.00
13.913750    0.00
13.915000    0.00
13.916250    0.00
13.917500    0.01
13.918750    0.01
13.920000    0.01
13.921250    0.02
13.922500    0.02
13.923750    0.02
13.925000    0.01
13.926250    0.01
13.927500    0.01
13.928750    0.01
13.930000    0.01
13.931250    0.00
13.932500    0.00
13.933750    0.00
13.935000    0.00
13.936250    0.00
13.937500   -0.00
13.938750    0.00
13.940000    0.00
13.941250    0.01
13.942500    0.02
13.943750    0.02
13.945000    0.02
13.946250    0.02
13.947500    0.01
13.948750    0.00
13.950000    0.01
13.951250    0.01
13.952500    0.01
13.953750    0.00
13.955000    0.00
13.956250   -0.00
13.957500    0.00
13.958750    0.00
13.960000    0.01
13.961250    0.01
13.962500    0.01
13.963750    0.01
13.965000    0.01
13.966250    0.01
13.967500    0.00
13.968750   -0.00
13.970000   -0.00
13.971250    0.00
13.972500    0.01
13.973750    0.01
13.975000    0.01
13.976250    0.01
13.977500    0.01
13.978750    0.02
13.980000    0.03
13.981250    0.03
13.982500    0.03
13.983750    0.04
13.985000    0.04
13.986250    0.05
13.987500    0.05
13.988750    0.04
13.990000    0.05
13.991250    0.05
13.992500    0.05
13.993750    0.05
13.995000    0.06
13.996250    0.05
13.997500    0.06
13.998750    0.06
14.000000    0.06
14.001250    0.07
14.002500    0.07
14.003750    0.07
14.005000    0.07
14.006250    0.06
14.007500    0.05
14.008750    0.05
14.010000    0.05
14.011250    0.04
14.012500    0.03
14.013750    0.03
14.015000    0.02
14.016250    0.02
14.017500    0.03
14.018750    0.02
14.020000    0.03
14.021250    0.02
14.022500    0.01
14.023750    0.01
14.025000    0.01
14.026250    0.01
14.027500    0.00
14.028750    0.00
14.030000    0.00
14.031250   -0.00
14.032500   -0.01
14.033750   -0.01
14.035000   -0.02
14.036250   -0.02
14.037500   -0.02
14.038750   -0.01
14.040000   -0.01
14.041250   -0.01
14.042500   -0.01
14.043750   -0.00
14.045000   -0.00
14.046250   -0.01
14.047500   -0.01
14.048750   -0.01
14.050000    0.00
14.051250   -0.00
14.052500   -0.00
14.053750   -0.01
14.055000   -0.01
14.056250   -0.01
14.057500   -0.01
14.058750   -0.01
14.060000   -0.01
14.061250   -0.01
14.062500   -0.01
14.063750   -0.01
14.065000   -0.01
14.066250   -0.01
14.067500   -0.02
14.068750   -0.02
14.070000   -0.02
14.071250   -0.02
14.072500   -0.02
14.073750   -0.02
14.075000   -0.02
14.076250   -0.02
14.077500   -0.02
14.078750   -0.02
14.080000   -0.02
14.081250   -0.02
14.082500   -0.02
14.083750   -0.02
14.085000   -0.01
14.086250   -0.01
14.087500   -0.02
14.088750   -0.02
14.090000   -0.01
14.091250   -0.01
14.092500   -0.00
14.093750   -0.00
14.095000   -0.00
14.096250   -0.00
14.097500    0.00
14.098750    0.00
14.100000    0.00
14.101250    0.01
14.102500    0.02
14.103750    0.03
14.105000    0.05
14.106250    0.06
14.107500    0.07
14.108750    0.10
14.110000    0.12
14.111250    0.15
14.112500    0.19
14.113750    0.22
14.115000    0.26
14.116250    0.28
14.117500    0.29
14.118750    0.29
14.120000    0.27
14.121250    0.25
14.122500    0.22
14.123750    0.20
14.125000    0.18
14.126250    0.15
14.127500    0.12
14.128750    0.10
14.130000    0.06
14.131250    0.03
14.132500    0.00
14.133750   -0.04
14.135000   -0.09
14.136250   -0.13
14.137500   -0.16
14.138750   -0.18
14.140000   -0.20
14.141250   -0.20
14.142500   -0.21
14.143750   -0.20
14.145000   -0.20
14.146250   -0.19
14.147500   -0.19
14.148750   -0.18
14.150000   -0.17
14.151250   -0.16
14.152500   -0.15
14.153750   -0.15
14.155000   -0.14
14.156250   -0.13
14.157500   -0.12
14.158750   -0.10
14.160000   -0.08
14.161250   -0.06
14.162500   -0.04
14.163750   -0.03
14.165000   -0.02
14.166250   -0.01
14.167500   -0.01
14.168750   -0.00
14.170000   -0.00
14.171250   -0.00
14.172500   -0.01
14.173750   -0.01
14.175000    0.00
14.176250    0.00
14.177500    0.00
14.178750    0.01
14.180000    0.01
14.181250    0.02
14.182500    0.02
14.183750    0.02
14.185000    0.01
14.186250    0.01
14.187500   -0.00
14.188750   -0.00
14.190000   -0.01
14.191250   -0.00
14.192500   -0.00
14.193750    0.00
14.195000    0.00
14.196250    0.00
14.197500    0.00
14.198750    0.00
14.200000    0.01
14.201250    0.02
14.202500    0.02
14.203750    0.02
14.205000    0.02
14.206250    0.02
14.207500    0.02
14.208750    0.02
14.210000    0.02
14.211250    0.02
14.212500    0.02
14.213750    0.02
14.215000    0.02
14.216250    0.02
14.217500    0.03
14.218750    0.03
14.220000    0.03
14.221250    0.04
14.222500    0.04
14.223750    0.04
14.225000    0.04
14.226250    0.04
14.227500    0.04
14.228750    0.04
14.230000    0.04
14.231250    0.04
14.232500    0.04
14.233750    0.04
14.235000    0.05
14.236250    0.05
14.237500    0.05
14.238750    0.05
14.240000    0.05
14.241250    0.06
14.242500    0.06
14.243750    0.06
14.245000    0.06
14.246250    0.06
14.247500    0.06
14.248750    0.06
14.250000    0.06
14.251250    0.07
14.252500    0.07
14.253750    0.07
14.255000    0.06
14.256250    0.06
14.257500    0.07
14.258750    0.07
14.260000    0.08
14.261250    0.08
14.262500    0.08
14.263750    0.08
14.265000    0.08
14.266250    0.09
14.267500    0.09
14.268750    0.09
14.270000    0.09
14.271250    0.09
14.272500    0.09
14.273750    0.10
14.275000    0.10
14.276250    0.10
14.277500    0.11
14.278750    0.11
14.280000    0.11
14.281250    0.12
14.282500    0.12
14.283750    0.12
14.285000    0.12
14.286250    0.13
14.287500    0.12
14.288750    0.12
14.290000    0.12
14.291250    0.13
14.292500    0.14
14.293750    0.14
14.295000    0.13
14.296250    0.13
14.297500    0.14
14.298750    0.15
14.300000    0.16
14.301250    0.17
14.302500    0.17
14.303750    0.18
14.305000    0.19
14.306250    0.19
14.307500    0.19
14.308750    0.19
14.310000    0.19
14.311250    0.20
14.312500    0.20
14.313750    0.21
14.315000    0.21
14.316250    0.21
14.317500    0.21
14.318750    0.22
14.320000    0.22
14.321250    0.23
14.322500    0.24
14.323750    0.25
14.325000    0.25
14.326250    0.25
14.327500    0.26
14.328750    0.26
14.330000    0.26
14.331250    0.27
14.332500    0.26
14.333750    0.27
14.335000    0.27
14.336250    0.27
14.337500    0.28
14.338750    0.27
14.340000    0.28
14.341250    0.28
14.342500    0.28
14.343750    0.28
14.345000    0.27
14.346250    0.27
14.347500    0.28
14.348750    0.28
14.350000    0.28
14.351250    0.27
14.352500    0.27
14.353750    0.27
14.355000    0.28
14.356250    0.27
14.357500    0.26
14.358750    0.26
14.360000    0.26
14.361250    0.25
14.362500    0.25
14.363750    0.24
14.365000    0.24
14.366250    0.23
14.367500    0.22
14.368750    0.21
14.370000    0.19
14.371250    0.18
14.372500    0.18
14.373750    0.17
14.375000    0.16
14.376250    0.14
14.377500    0.13
14.378750    0.13
14.380000    0.12
14.381250    0.11
14.382500    0.10
14.383750    0.08
14.385000    0.07
14.386250    0.06
14.387500    0.06
14.388750    0.05
14.390000    0.05
14.391250    0.04
14.392500    0.03
14.393750    0.03
14.395000    0.02
14.396250    0.01
14.397500    0.01
14.398750    0.00
14.400000   -0.01
14.401250   -0.01
14.402500   -0.01
14.403750   -0.01
14.405000   -0.01
14.406250   -0.01
14.407500   -0.02
14.408750   -0.02
14.410000   -0.02
14.411250   -0.02
14.412500   -0.03
14.413750   -0.03
14.415000   -0.02
14.416250   -0.02
14.417500   -0.02
14.418750   -0.03
14.420000   -0.04
14.421250   -0.04
14.422500   -0.04
14.423750   -0.04
14.425000   -0.04
14.426250   -0.04
14.427500   -0.05
14.428750   -0.05
14.430000   -0.05
14.431250   -0.05
14.432500   -0.05
14.433750   -0.05
14.435000   -0.05
14.436250   -0.06
14.437500   -0.05
14.438750   -0.05
14.440000   -0.05
14.441250   -0.05
14.442500   -0.05
14.443750   -0.05
14.445000   -0.06
14.446250   -0.05
14.447500   -0.06
14.448750   -0.06
14.450000   -0.06
14.451250   -0.05
14.452500   -0.05
14.453750   -0.05
14.455000   -0.06
14.456250   -0.06
14.457500   -0.06
14.458750   -0.06
14.460000   -0.06
14.461250   -0.06
14.462500   -0.06
14.463750   -0.05
14.465000   -0.06
14.466250   -0.06
14.467500   -0.06
14.468750   -0.06
14.470000   -0.06
14.471250   -0.06
14.472500   -0.06
14.473750   -0.06
14.475000   -0.06
14.476250   -0.06
14.477500   -0.06
14.478750   -0.06
14.480000   -0.05
14.481250   -0.05
14.482500   -0.05
14.483750   -0.05
14.485000   -0.06
14.486250   -0.05
14.487500   -0.05
14.488750   -0.05
14.490000   -0.06
14.491250   -0.06
14.492500   -0.06
14.493750   -0.06
14.495000   -0.06
14.496250   -0.06
14.497500   -0.06
14.498750   -0.06
14.500000   -0.05
14.501250   -0.06
14.502500   -0.06
14.503750   -0.06
14.505000   -0.05
14.506250   -0.05
14.507500   -0.05
14.508750   -0.06
14.510000   -0.05
14.511250   -0.05
14.512500   -0.05
14.513750   -0.05
14.515000   -0.05
14.516250   -0.05
14.517500   -0.05
14.518750   -0.05
14.520000   -0.06
14.521250   -0.06
14.522500   -0.05
14.523750   -0.05
14.525000   -0.05
14.526250   -0.05
14.527500   -0.05
14.528750   -0.05
14.530000   -0.06
14.531250   -0.06
14.532500   -0.06
14.533750   -0.06
14.535000   -0.06
14.536250   -0.06
14.537500   -0.06
14.538750   -0.05
14.540000   -0.04
14.541250   -0.04
14.542500   -0.04
14.543750   -0.04
14.545000   -0.04
14.546250   -0.04
14.547500   -0.04
14.548750   -0.04
14.550000   -0.05
14.551250   -0.04
14.552500   -0.04
14.553750   -0.04
14.555000   -0.04
14.556250   -0.03
14.557500   -0.03
14.558750   -0.03
14.560000   -0.03
14.561250   -0.04
14.562500   -0.04
14.563750   -0.04
14.565000   -0.04
14.566250   -0.04
14.567500   -0.04
14.568750   -0.04
14.570000   -0.04
14.571250   -0.04
14.572500   -0.04
14.573750   -0.04
14.575000   -0.04
14.576250   -0.04
14.577500   -0.04
14.578750   -0.04
14.580000   -0.03
14.581250   -0.04
14.582500   -0.04
14.583750   -0.04
14.585000   -0.04
14.586250   -0.04
14.587500   -0.05
14.588750   -0.05
14.590000   -0.05
14.591250   -0.05
14.592500   -0.04
14.593750   -0.04
14.595000   -0.05
14.596250   -0.05
14.597500   -0.05
14.598750   -0.05
14.600000   -0.04
14.601250   -0.04
14.602500   -0.04
14.603750   -0.04
14.605000   -0.04
14.606250   -0.04
14.607500   -0.04
14.608750   -0.05
14.610000   -0.06
14.611250   -0.05
14.612500   -0.05
14.613750   -0.05
14.615000   -0.05
14.616250   -0.06
14.617500   -0.06
14.618750   -0.06
14.620000   -0.05
14.621250   -0.05
14.622500   -0.05
14.623750   -0.05
14.625000   -0.04
14.626250   -0.05
14.627500   -0.05
14.628750   -0.05
14.630000   -0.05
14.631250   -0.05
14.632500   -0.05
14.633750   -0.06
14.635000   -0.05
14.636250   -0.05
14.637500   -0.05
14.638750   -0.05
14.640000   -0.05
14.641250   -0.05
14.642500   -0.05
14.643750   -0.05
14.645000   -0.04
14.646250   -0.04
14.647500   -0.04
14.648750   -0.06
14.650000   -0.06
14.651250   -0.05
14.652500   -0.05
14.653750   -0.06
14.655000   -0.07
14.656250   -0.07
14.657500   -0.07
14.658750   -0.06
14.660000   -0.06
14.661250   -0.06
14.662500   -0.05
14.663750   -0.05
14.665000   -0.05
14.666250   -0.05
14.667500   -0.06
14.668750   -0.05
14.670000   -0.05
14.671250   -0.06
14.672500   -0.06
14.673750   -0.05
14.675000   -0.05
14.676250   -0.05
14.677500   -0.06
14.678750   -0.05
14.680000   -0.05
14.681250   -0.05
14.682500   -0.05
14.683750   -0.05
14.685000   -0.05
14.686250   -0.04
14.687500   -0.05
14.688750   -0.05
14.690000   -0.05
14.691250   -0.05
14.692500   -0.06
14.693750   -0.06
14.695000   -0.06
14.696250   -0.05
14.697500   -0.06
14.698750   -0.06
14.700000   -0.05
14.701250   -0.05
14.702500   -0.05
14.703750   -0.05
14.705000   -0.06
14.706250   -0.06
14.707500   -0.06
